Start (s),End (s),Scientific name,Common name,Confidence,File,lat,lon,week,min_conf,branch,experiment,file,expected,species,species_key,expected_key,confidence,start_s,end_s
6.0,9.0,Oenanthe oenanthe,Northern Wheatear,0.0069,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Northern Wheatear,northernwheatear,hoodedoriole,0.0069,6.0,9.0
6.0,9.0,Acrocephalus palustris,Marsh Warbler,0.0067,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Marsh Warbler,marshwarbler,hoodedoriole,0.0067,6.0,9.0
6.0,9.0,Cisticola erythrops,Red-faced Cisticola,0.0063,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Red-faced Cisticola,redfacedcisticola,hoodedoriole,0.0063,6.0,9.0
6.0,9.0,Tyrannus vociferans,Cassin's Kingbird,0.0036,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Cassin's Kingbird,cassinskingbird,hoodedoriole,0.0036,6.0,9.0
6.0,9.0,Calamanthus fuliginosus,Striated Fieldwren,0.0027,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Striated Fieldwren,striatedfieldwren,hoodedoriole,0.0027,6.0,9.0
6.0,9.0,Serinus alario,Black-headed Canary,0.0025,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Black-headed Canary,blackheadedcanary,hoodedoriole,0.0025,6.0,9.0
6.0,9.0,Icterus spurius,Orchard Oriole,0.0013,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Orchard Oriole,orchardoriole,hoodedoriole,0.0013,6.0,9.0
6.0,9.0,Ploceus melanocephalus,Black-headed Weaver,0.0013,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Black-headed Weaver,blackheadedweaver,hoodedoriole,0.0013,6.0,9.0
6.0,9.0,Curaeus curaeus,Austral Blackbird,0.0011,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Austral Blackbird,australblackbird,hoodedoriole,0.0011,6.0,9.0
6.0,9.0,Toxostoma cinereum,Gray Thrasher,0.0009,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Gray Thrasher,graythrasher,hoodedoriole,0.0009,6.0,9.0
6.0,9.0,Cardinalis sinuatus,Pyrrhuloxia,0.0008,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Pyrrhuloxia,pyrrhuloxia,hoodedoriole,0.0008,6.0,9.0
6.0,9.0,Vidua macroura,Pin-tailed Whydah,0.0007,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Pin-tailed Whydah,pintailedwhydah,hoodedoriole,0.0007,6.0,9.0
6.0,9.0,Geothlypis beldingi,Belding's Yellowthroat,0.0007,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Belding's Yellowthroat,beldingsyellowthroat,hoodedoriole,0.0007,6.0,9.0
6.0,9.0,Vireo nelsoni,Dwarf Vireo,0.0007,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Dwarf Vireo,dwarfvireo,hoodedoriole,0.0007,6.0,9.0
6.0,9.0,Lagonosticta senegala,Red-billed Firefinch,0.0006,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Red-billed Firefinch,redbilledfirefinch,hoodedoriole,0.0006,6.0,9.0
6.0,9.0,Vidua chalybeata,Village Indigobird,0.0005,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Village Indigobird,villageindigobird,hoodedoriole,0.0005,6.0,9.0
6.0,9.0,Acrocephalus australis,Australian Reed Warbler,0.0005,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Australian Reed Warbler,australianreedwarbler,hoodedoriole,0.0005,6.0,9.0
9.0,10.0,Piranga ludoviciana,Western Tanager,0.5979,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Western Tanager,westerntanager,hoodedoriole,0.5979,9.0,10.0
9.0,10.0,Icterus cucullatus,Hooded Oriole,0.3636,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Hooded Oriole,hoodedoriole,hoodedoriole,0.3636,9.0,10.0
9.0,10.0,Toxostoma redivivum,California Thrasher,0.0232,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,California Thrasher,californiathrasher,hoodedoriole,0.0232,9.0,10.0
9.0,10.0,Spinus spinus,Eurasian Siskin,0.0102,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Eurasian Siskin,eurasiansiskin,hoodedoriole,0.0102,9.0,10.0
9.0,10.0,Sialia mexicana,Western Bluebird,0.0097,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Western Bluebird,westernbluebird,hoodedoriole,0.0097,9.0,10.0
9.0,10.0,Oenanthe oenanthe,Northern Wheatear,0.0068,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Northern Wheatear,northernwheatear,hoodedoriole,0.0068,9.0,10.0
9.0,10.0,Acrocephalus australis,Australian Reed Warbler,0.0052,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Australian Reed Warbler,australianreedwarbler,hoodedoriole,0.0052,9.0,10.0
9.0,10.0,Pipilo chlorurus,Green-tailed Towhee,0.0044,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Green-tailed Towhee,greentailedtowhee,hoodedoriole,0.0044,9.0,10.0
9.0,10.0,Passerella iliaca,Fox Sparrow,0.0032,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Fox Sparrow,foxsparrow,hoodedoriole,0.0032,9.0,10.0
9.0,10.0,Spinus psaltria,Lesser Goldfinch,0.003,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Lesser Goldfinch,lessergoldfinch,hoodedoriole,0.003,9.0,10.0
9.0,10.0,Tyrannus vociferans,Cassin's Kingbird,0.0027,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Cassin's Kingbird,cassinskingbird,hoodedoriole,0.0027,9.0,10.0
9.0,10.0,Haemorhous cassinii,Cassin's Finch,0.0025,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Cassin's Finch,cassinsfinch,hoodedoriole,0.0025,9.0,10.0
9.0,10.0,Iduna caligata,Booted Warbler,0.0024,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Booted Warbler,bootedwarbler,hoodedoriole,0.0024,9.0,10.0
9.0,10.0,Linaria cannabina,Eurasian Linnet,0.0024,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Eurasian Linnet,eurasianlinnet,hoodedoriole,0.0024,9.0,10.0
9.0,10.0,Spinus lawrencei,Lawrence's Goldfinch,0.0023,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Lawrence's Goldfinch,lawrencesgoldfinch,hoodedoriole,0.0023,9.0,10.0
9.0,10.0,Lonchura punctulata,Scaly-breasted Munia,0.0019,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Scaly-breasted Munia,scalybreastedmunia,hoodedoriole,0.0019,9.0,10.0
9.0,10.0,Curruca communis,Greater Whitethroat,0.0018,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Greater Whitethroat,greaterwhitethroat,hoodedoriole,0.0018,9.0,10.0
9.0,10.0,Icterus spurius,Orchard Oriole,0.0017,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Orchard Oriole,orchardoriole,hoodedoriole,0.0017,9.0,10.0
9.0,10.0,Auriparus flaviceps,Verdin,0.0015,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Verdin,verdin,hoodedoriole,0.0015,9.0,10.0
9.0,10.0,Pinicola enucleator,Pine Grosbeak,0.0013,Filtered_Without_Harmonics\Normalized_Audio\Hooded Oriole.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Hooded Oriole.wav,Hooded Oriole,Pine Grosbeak,pinegrosbeak,hoodedoriole,0.0013,9.0,10.0
0.0,3.0,Haemorhous mexicanus,House Finch,0.1601,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,House Finch,housefinch,housefinch,0.1601,0.0,3.0
0.0,3.0,Galerida theklae,Thekla's Lark,0.1209,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Thekla's Lark,theklaslark,housefinch,0.1209,0.0,3.0
0.0,3.0,Mirafra cheniana,Latakoo Lark,0.1055,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Latakoo Lark,latakoolark,housefinch,0.1055,0.0,3.0
0.0,3.0,Galerida deva,Tawny Lark,0.0487,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Tawny Lark,tawnylark,housefinch,0.0487,0.0,3.0
0.0,3.0,Artemisiospiza nevadensis,Sagebrush Sparrow,0.0119,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Sagebrush Sparrow,sagebrushsparrow,housefinch,0.0119,0.0,3.0
0.0,3.0,Linaria cannabina,Eurasian Linnet,0.0077,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Eurasian Linnet,eurasianlinnet,housefinch,0.0077,0.0,3.0
0.0,3.0,Myiothlypis coronata,Russet-crowned Warbler,0.0045,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Russet-crowned Warbler,russetcrownedwarbler,housefinch,0.0045,0.0,3.0
0.0,3.0,Melanocorypha calandra,Calandra Lark,0.004,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Calandra Lark,calandralark,housefinch,0.004,0.0,3.0
0.0,3.0,Galerida magnirostris,Large-billed Lark,0.0038,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Large-billed Lark,largebilledlark,housefinch,0.0038,0.0,3.0
0.0,3.0,Passerella iliaca,Fox Sparrow,0.0037,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Fox Sparrow,foxsparrow,housefinch,0.0037,0.0,3.0
0.0,3.0,Haemorhous purpureus,Purple Finch,0.0034,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Purple Finch,purplefinch,housefinch,0.0034,0.0,3.0
0.0,3.0,Calendulauda sabota,Sabota Lark,0.0029,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Sabota Lark,sabotalark,housefinch,0.0029,0.0,3.0
0.0,3.0,Calandrella brachydactyla,Greater Short-toed Lark,0.0028,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Greater Short-toed Lark,greatershorttoedlark,housefinch,0.0028,0.0,3.0
0.0,3.0,Calandrella cinerea,Red-capped Lark,0.0028,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Red-capped Lark,redcappedlark,housefinch,0.0028,0.0,3.0
0.0,3.0,Plectrophenax nivalis,Snow Bunting,0.0028,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Snow Bunting,snowbunting,housefinch,0.0028,0.0,3.0
0.0,3.0,Galerida cristata,Crested Lark,0.0027,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Crested Lark,crestedlark,housefinch,0.0027,0.0,3.0
0.0,3.0,Emberiza melanocephala,Black-headed Bunting,0.0026,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Black-headed Bunting,blackheadedbunting,housefinch,0.0026,0.0,3.0
0.0,3.0,Chloris spinoides,Yellow-breasted Greenfinch,0.0023,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Yellow-breasted Greenfinch,yellowbreastedgreenfinch,housefinch,0.0023,0.0,3.0
0.0,3.0,Haemorhous cassinii,Cassin's Finch,0.0018,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Cassin's Finch,cassinsfinch,housefinch,0.0018,0.0,3.0
0.0,3.0,Myadestes townsendi,Townsend's Solitaire,0.0018,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Townsend's Solitaire,townsendssolitaire,housefinch,0.0018,0.0,3.0
3.0,6.0,Galerida theklae,Thekla's Lark,0.1063,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Thekla's Lark,theklaslark,housefinch,0.1063,3.0,6.0
3.0,6.0,Artemisiospiza nevadensis,Sagebrush Sparrow,0.0745,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Sagebrush Sparrow,sagebrushsparrow,housefinch,0.0745,3.0,6.0
3.0,6.0,Calandrella brachydactyla,Greater Short-toed Lark,0.0675,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Greater Short-toed Lark,greatershorttoedlark,housefinch,0.0675,3.0,6.0
3.0,6.0,Saxicola rubetra,Whinchat,0.0629,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Whinchat,whinchat,housefinch,0.0629,3.0,6.0
3.0,6.0,Galerida deva,Tawny Lark,0.0541,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Tawny Lark,tawnylark,housefinch,0.0541,3.0,6.0
3.0,6.0,Haemorhous mexicanus,House Finch,0.034,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,House Finch,housefinch,housefinch,0.034,3.0,6.0
3.0,6.0,Passerina caerulea,Blue Grosbeak,0.0269,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Blue Grosbeak,bluegrosbeak,housefinch,0.0269,3.0,6.0
3.0,6.0,Monticola saxatilis,Rufous-tailed Rock-Thrush,0.0254,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Rufous-tailed Rock-Thrush,rufoustailedrockthrush,housefinch,0.0254,3.0,6.0
3.0,6.0,Galerida cristata,Crested Lark,0.0208,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Crested Lark,crestedlark,housefinch,0.0208,3.0,6.0
3.0,6.0,Oenanthe pleschanka,Pied Wheatear,0.0206,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Pied Wheatear,piedwheatear,housefinch,0.0206,3.0,6.0
3.0,6.0,Artemisiospiza belli,Bell's Sparrow,0.0157,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Bell's Sparrow,bellssparrow,housefinch,0.0157,3.0,6.0
3.0,6.0,Galerida malabarica,Malabar Lark,0.0156,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Malabar Lark,malabarlark,housefinch,0.0156,3.0,6.0
3.0,6.0,Alaudala heinei,Turkestan Short-toed Lark,0.0121,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Turkestan Short-toed Lark,turkestanshorttoedlark,housefinch,0.0121,3.0,6.0
3.0,6.0,Haemorhous cassinii,Cassin's Finch,0.0097,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Cassin's Finch,cassinsfinch,housefinch,0.0097,3.0,6.0
3.0,6.0,Calandrella cinerea,Red-capped Lark,0.0097,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Red-capped Lark,redcappedlark,housefinch,0.0097,3.0,6.0
3.0,6.0,Oenanthe pileata,Capped Wheatear,0.0093,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Capped Wheatear,cappedwheatear,housefinch,0.0093,3.0,6.0
3.0,6.0,Oenanthe oenanthe,Northern Wheatear,0.0088,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Northern Wheatear,northernwheatear,housefinch,0.0088,3.0,6.0
3.0,6.0,Setophaga kirtlandii,Kirtland's Warbler,0.0085,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Kirtland's Warbler,kirtlandswarbler,housefinch,0.0085,3.0,6.0
3.0,6.0,Galerida magnirostris,Large-billed Lark,0.0083,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Large-billed Lark,largebilledlark,housefinch,0.0083,3.0,6.0
3.0,6.0,Oenanthe hispanica,Western Black-eared Wheatear,0.0081,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Western Black-eared Wheatear,westernblackearedwheatear,housefinch,0.0081,3.0,6.0
6.0,9.0,Artemisiospiza nevadensis,Sagebrush Sparrow,0.0593,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Sagebrush Sparrow,sagebrushsparrow,housefinch,0.0593,6.0,9.0
6.0,9.0,Galerida theklae,Thekla's Lark,0.0487,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Thekla's Lark,theklaslark,housefinch,0.0487,6.0,9.0
6.0,9.0,Haemorhous mexicanus,House Finch,0.0413,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,House Finch,housefinch,housefinch,0.0413,6.0,9.0
6.0,9.0,Monticola saxatilis,Rufous-tailed Rock-Thrush,0.0112,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Rufous-tailed Rock-Thrush,rufoustailedrockthrush,housefinch,0.0112,6.0,9.0
6.0,9.0,Emberiza melanocephala,Black-headed Bunting,0.01,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Black-headed Bunting,blackheadedbunting,housefinch,0.01,6.0,9.0
6.0,9.0,Galerida deva,Tawny Lark,0.0096,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Tawny Lark,tawnylark,housefinch,0.0096,6.0,9.0
6.0,9.0,Plectrophenax nivalis,Snow Bunting,0.0093,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Snow Bunting,snowbunting,housefinch,0.0093,6.0,9.0
6.0,9.0,Oenanthe leucura,Black Wheatear,0.0083,Filtered_Without_Harmonics\Normalized_Audio\House Finch.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,House Finch.wav,House Finch,Black Wheatear,blackwheatear,housefinch,0.0083,6.0,9.0
