shift,distance_in,target_freq,detected_freq,frequency_error,rms,peak,target_power,dominant_power,filename
14,36,200,179.15482954545456,20.84517045454544,52.70192036661248,148.70632102272702,5192.630645185647,663319.2049780318,./Experiment1_FrequencyAccuracy\14\36 inch\test_36in_200hz.wav
14,36,3200,2865.0568181818185,334.94318181818153,551.7994429003878,1081.878817471591,202.47222807434005,7575400.281336695,./Experiment1_FrequencyAccuracy\14\36 inch\test_36in_3200hz.wav
14,36,4000,3580.0781250000005,419.92187499999955,240.57667945906005,470.263938210227,42.6680611096117,3149566.9432136156,./Experiment1_FrequencyAccuracy\14\36 inch\test_36in_4000hz.wav
14,36,400,358.1321022727273,41.86789772727269,160.63560542416718,300.70747514204504,68.24453105672535,2324417.95877791,./Experiment1_FrequencyAccuracy\14\36 inch\test_36in_400hz.wav
14,36,800,716.4417613636365,83.55823863636351,438.5936105088375,847.251020951705,66.94132849228431,5907572.846050853,./Experiment1_FrequencyAccuracy\14\36 inch\test_36in_800hz.wav
14,4,100,89.48863636363637,10.511363636363626,45.33186307839351,320.514737215909,6393.990237868458,560825.0847877086,./Experiment1_FrequencyAccuracy\14\4 inch\test_4in_100hz.wav
14,4,1600,1432.3508522727275,167.64914772727252,4402.967196157968,7253.968483664773,2714.301961026065,66641595.484150246,./Experiment1_FrequencyAccuracy\14\4 inch\test_4in_1600hz.wav
14,4,200,178.97727272727275,21.022727272727252,156.18287481876567,348.03349165482996,6558.77432271145,2167230.2531529004,./Experiment1_FrequencyAccuracy\14\4 inch\test_4in_200hz.wav
14,4,3200,2864.701704545455,335.29829545454504,3742.9729006054126,5953.774236505682,932.610203620177,54016123.050559655,./Experiment1_FrequencyAccuracy\14\4 inch\test_4in_3200hz.wav
14,4,4000,3580.2556818181824,419.74431818181756,614.2075272182543,968.152965198864,44.133968411244496,7402293.844378507,./Experiment1_FrequencyAccuracy\14\4 inch\test_4in_4000hz.wav
14,4,400,358.1321022727273,41.86789772727269,676.4269177164323,1125.365300958807,4900.006163947908,9709127.821832838,./Experiment1_FrequencyAccuracy\14\4 inch\test_4in_400hz.wav
14,4,800,716.0866477272729,83.91335227272714,1123.549493819984,1788.271129261364,1879.8691420548048,16719124.16818378,./Experiment1_FrequencyAccuracy\14\4 inch\test_4in_800hz.wav
14,8,100,89.48863636363637,10.511363636363626,31.252366442961357,174.74278675426103,2980.39716654406,271897.7635819707,./Experiment1_FrequencyAccuracy\14\8 inch\test_8in_100hz.wav
14,8,1600,1432.1732954545457,167.82670454545428,2371.2701688040493,4456.517844460227,411.5006421589556,36102932.62939186,./Experiment1_FrequencyAccuracy\14\8 inch\test_8in_1600hz.wav
14,8,200,178.97727272727275,21.022727272727252,78.20965862265844,985.398259943182,13192.85008149843,878607.8312420241,./Experiment1_FrequencyAccuracy\14\8 inch\test_8in_200hz.wav
14,8,3200,2864.879261363637,335.12073863636306,1417.3121120444437,2990.042258522727,226.21174263450206,19878170.81689533,./Experiment1_FrequencyAccuracy\14\8 inch\test_8in_3200hz.wav
14,8,4000,3580.433238636364,419.56676136363603,390.21421702593466,631.292613636364,60.210370689834235,5520062.436121005,./Experiment1_FrequencyAccuracy\14\8 inch\test_8in_4000hz.wav
14,8,400,358.1321022727273,41.86789772727269,267.79101119252863,744.59599165483,3293.618620769779,4044951.3012780007,./Experiment1_FrequencyAccuracy\14\8 inch\test_8in_400hz.wav
14,8,800,716.0866477272729,83.91335227272714,536.1213209437915,993.643465909091,1337.9967743221932,7320292.466364489,./Experiment1_FrequencyAccuracy\14\8 inch\test_8in_800hz.wav
