shift,distance_in,target_freq,detected_freq,frequency_error,rms,peak,target_power,dominant_power,filename
15,12,800,716.0866477272729,83.91335227272714,282.95992217364494,464.0494495738635,133.1601543804279,3873234.6609822283,.\15\12 inch\test_12in_800hz.wav
15,18,100,89.48863636363637,10.511363636363626,16.277780311045127,70.43967507102252,2998.8170526145345,75410.15016660512,.\15\18 inch\test_18in_100hz.wav
15,18,12800,27.69886363636364,12772.301136363636,12.247105574964031,53.53078391335248,30.409519846229557,33192.3289466113,.\15\18 inch\test_18in_12800hz.wav
15,18,1600,1432.3508522727275,167.64914772727252,398.91584621876785,705.0565074573865,269.82185000297915,5966338.274028406,.\15\18 inch\test_18in_1600hz.wav
15,18,20000,52.91193181818183,19947.08806818182,18.146238241712517,74.3684525923295,23.367731486253206,45280.53456217544,.\15\18 inch\test_18in_20000hz.wav
15,18,200,178.97727272727275,21.022727272727252,26.90440142136133,112.38616388494302,1755.6780967213738,315830.2698889293,.\15\18 inch\test_18in_200hz.wav
15,18,3200,2864.524147727273,335.475852272727,133.30299058321023,312.5801003196025,36.05196118041593,1741109.3836833301,.\15\18 inch\test_18in_3200hz.wav
15,18,400,358.1321022727273,41.86789772727269,51.04626508143524,140.17453835227252,360.3548281112736,698626.6222664547,.\15\18 inch\test_18in_400hz.wav
15,18,6400,2270.4190340909095,4129.58096590909,12.74316486592729,53.80051491477252,10.080463602594591,55333.16016291457,.\15\18 inch\test_18in_6400hz.wav
15,18,800,716.0866477272729,83.91335227272714,270.6083382119359,446.4637562144885,118.27169037026908,4406697.154708663,.\15\18 inch\test_18in_800hz.wav
15,24,100,89.48863636363637,10.511363636363626,13.78556827161616,52.09177468039752,2191.4319700122346,55925.05502065034,.\15\24 inch\test_24in_100hz.wav
15,24,12800,30.53977272727273,12769.460227272728,12.563341784696005,82.2697310014205,74.47706142804259,31281.088212504095,.\15\24 inch\test_24in_12800hz.wav
15,24,1600,1431.818181818182,168.18181818181802,331.0357041996185,619.1277077414775,330.1913485929394,4930121.568642795,.\15\24 inch\test_24in_1600hz.wav
15,24,20000,27.876420454545457,19972.123579545456,13.19938932343889,59.348588423295496,72.79300945257599,45147.19142081496,.\15\24 inch\test_24in_20000hz.wav
15,24,200,178.97727272727275,21.022727272727252,27.178147547140405,106.97902610085248,1747.1116635484182,380277.6561966495,.\15\24 inch\test_24in_200hz.wav
15,24,3200,2864.3465909090914,335.65340909090855,430.4401306211334,684.3749778053975,15.193467426389596,5770563.326567033,.\15\24 inch\test_24in_3200hz.wav
15,24,400,357.9545454545455,42.045454545454504,32.759709760716035,92.1746049360795,298.5744302008591,455776.95652272674,.\15\24 inch\test_24in_400hz.wav
15,24,6400,2271.1292613636365,4128.870738636364,12.695987173439725,57.520751953125,54.14246150159181,39286.16474430627,.\15\24 inch\test_24in_6400hz.wav
15,24,800,716.0866477272729,83.91335227272714,130.43737226772208,245.208163174716,174.1690553809737,1878347.154996159,.\15\24 inch\test_24in_800hz.wav
