experiment,file,source_path,bird,expected_birdnet_species,distance,start_s,end_s,window_duration_s,active_overlap_seconds,active_overlap_fraction,is_active_window,top1_prediction,top1_confidence,top2_prediction,top2_confidence,top3_prediction,top3_confidence,expected_detected,expected_rank,expected_confidence,correct_top1,correct_top3,correct_top5
E4_week_and_location,Annas_Hummingbird_36ft.wav,Birdsongs Recordings\36ft\Annas_Hummingbird_36ft.wav,Anna's Hummingbird,Anna's Hummingbird,36ft,3.0,6.0,3.0,3.0,1.0,True,Anna's Hummingbird,0.8789,Northern Flicker,0.0178,American Robin,0.0091,True,1.0,0.8789,True,True,True
E4_week_and_location,Annas_Hummingbird_36ft.wav,Birdsongs Recordings\36ft\Annas_Hummingbird_36ft.wav,Anna's Hummingbird,Anna's Hummingbird,36ft,6.0,9.0,3.0,3.0,1.0,True,Anna's Hummingbird,0.9977,Barn Swallow,0.0046,Pacific-slope Flycatcher,0.0034,True,1.0,0.9977,True,True,True
E4_week_and_location,Annas_Hummingbird_36ft.wav,Birdsongs Recordings\36ft\Annas_Hummingbird_36ft.wav,Anna's Hummingbird,Anna's Hummingbird,36ft,9.0,10.0,1.0,0.6999999999999993,0.6999999999999993,True,Anna's Hummingbird,0.9531,Chestnut-backed Chickadee,0.0093,Rufous Hummingbird,0.0051,True,1.0,0.9531,True,True,True
E4_week_and_location,Barn_Swallow_36ft.wav,Birdsongs Recordings\36ft\Barn_Swallow_36ft.wav,Barn Swallow,Barn Swallow,36ft,0.0,3.0,3.0,2.7,0.9,True,Barn Swallow,0.9801,Canada Goose,0.0023,Great Blue Heron,0.0016,True,1.0,0.9801,True,True,True
E4_week_and_location,Barn_Swallow_36ft.wav,Birdsongs Recordings\36ft\Barn_Swallow_36ft.wav,Barn Swallow,Barn Swallow,36ft,3.0,6.0,3.0,3.0,1.0,True,Barn Swallow,0.788,Cliff Swallow,0.0313,Western Kingbird,0.0094,True,1.0,0.788,True,True,True
E4_week_and_location,Barn_Swallow_36ft.wav,Birdsongs Recordings\36ft\Barn_Swallow_36ft.wav,Barn Swallow,Barn Swallow,36ft,6.0,9.0,3.0,3.0,1.0,True,Barn Swallow,0.4614,Cliff Swallow,0.002,Western Kingbird,0.0014,True,1.0,0.4614,True,True,True
E4_week_and_location,Barn_Swallow_36ft.wav,Birdsongs Recordings\36ft\Barn_Swallow_36ft.wav,Barn Swallow,Barn Swallow,36ft,9.0,10.0,1.0,0.1999999999999993,0.1999999999999993,False,Black-throated Gray Warbler,0.0016,Hairy Woodpecker,0.0009,Yellow Warbler,0.0008,False,,0.0,False,False,False
E4_week_and_location,Bewicks_Wren_36ft.wav,Birdsongs Recordings\36ft\Bewicks_Wren_36ft.wav,Bewick's Wren,Bewick's Wren,36ft,0.0,3.0,3.0,2.4,0.7999999999999999,True,Bewick's Wren,0.4043,Song Sparrow,0.026,Spotted Towhee,0.0218,True,1.0,0.4043,True,True,True
E4_week_and_location,Bewicks_Wren_36ft.wav,Birdsongs Recordings\36ft\Bewicks_Wren_36ft.wav,Bewick's Wren,Bewick's Wren,36ft,3.0,6.0,3.0,0.0,0.0,False,Hairy Woodpecker,0.0106,Brown Creeper,0.0061,American Goldfinch,0.0057,False,,0.0,False,False,False
E4_week_and_location,Bewicks_Wren_36ft.wav,Birdsongs Recordings\36ft\Bewicks_Wren_36ft.wav,Bewick's Wren,Bewick's Wren,36ft,6.0,9.0,3.0,0.0,0.0,False,Hairy Woodpecker,0.0036,Canada Goose,0.0035,White-breasted Nuthatch,0.0029,False,,0.0,False,False,False
E4_week_and_location,Bewicks_Wren_36ft.wav,Birdsongs Recordings\36ft\Bewicks_Wren_36ft.wav,Bewick's Wren,Bewick's Wren,36ft,9.0,10.0,1.0,0.0,0.0,False,Great Horned Owl,0.0023,Olive-sided Flycatcher,0.0015,Brown Creeper,0.0015,False,,0.0,False,False,False
E4_week_and_location,Black_Phoebe_36ft.wav,Birdsongs Recordings\36ft\Black_Phoebe_36ft.wav,Black Phoebe,Black Phoebe,36ft,0.0,3.0,3.0,0.7500000000000002,0.25000000000000006,True,Black Phoebe,0.9994,Cooper's Hawk,0.0072,Song Sparrow,0.0043,True,1.0,0.9994,True,True,True
E4_week_and_location,Black_Phoebe_36ft.wav,Birdsongs Recordings\36ft\Black_Phoebe_36ft.wav,Black Phoebe,Black Phoebe,36ft,3.0,6.0,3.0,0.8999999999999999,0.3,True,Black Phoebe,0.9952,Downy Woodpecker,0.0077,Song Sparrow,0.0063,True,1.0,0.9952,True,True,True
E4_week_and_location,Black_Phoebe_36ft.wav,Birdsongs Recordings\36ft\Black_Phoebe_36ft.wav,Black Phoebe,Black Phoebe,36ft,6.0,9.0,3.0,0.7999999999999989,0.26666666666666633,True,Black Phoebe,0.998,Pacific-slope Flycatcher,0.0029,Brown Creeper,0.0016,True,1.0,0.998,True,True,True
E4_week_and_location,Black_Phoebe_36ft.wav,Birdsongs Recordings\36ft\Black_Phoebe_36ft.wav,Black Phoebe,Black Phoebe,36ft,9.0,10.0,1.0,0.40000000000000036,0.40000000000000036,True,Black Phoebe,0.9988,Pacific-slope Flycatcher,0.0008,Cooper's Hawk,0.0004,True,1.0,0.9988,True,True,True
E4_week_and_location,California_Towhee_36ft.wav,Birdsongs Recordings\36ft\California_Towhee_36ft.wav,California Towhee,California Towhee,36ft,0.0,3.0,3.0,1.35,0.45,True,California Towhee,0.9984,Orange-crowned Warbler,0.013,Spotted Towhee,0.0063,True,1.0,0.9984,True,True,True
E4_week_and_location,California_Towhee_36ft.wav,Birdsongs Recordings\36ft\California_Towhee_36ft.wav,California Towhee,California Towhee,36ft,3.0,6.0,3.0,0.0,0.0,False,Dark-eyed Junco,0.0319,Yellow-rumped Warbler,0.0078,Brown Creeper,0.0068,False,,0.0,False,False,False
E4_week_and_location,California_Towhee_36ft.wav,Birdsongs Recordings\36ft\California_Towhee_36ft.wav,California Towhee,California Towhee,36ft,6.0,9.0,3.0,1.4499999999999993,0.4833333333333331,True,California Towhee,0.9855,Spotted Towhee,0.0058,Abert's Towhee,0.0048,True,1.0,0.9855,True,True,True
E4_week_and_location,California_Towhee_36ft.wav,Birdsongs Recordings\36ft\California_Towhee_36ft.wav,California Towhee,California Towhee,36ft,9.0,10.0,1.0,0.0,0.0,False,Olive-sided Flycatcher,0.0027,Red-shouldered Hawk,0.0026,Rock Pigeon,0.0026,False,,0.0,False,False,False
E4_week_and_location,Dark_eyed_Junco_36ft.wav,Birdsongs Recordings\36ft\Dark_eyed_Junco_36ft.wav,Dark-eyed Junco,Dark-eyed Junco,36ft,0.0,3.0,3.0,1.7500000000000002,0.5833333333333334,True,Dark-eyed Junco,0.8534,Chipping Sparrow,0.0732,Yellow-rumped Warbler,0.0076,True,1.0,0.8534,True,True,True
E4_week_and_location,Dark_eyed_Junco_36ft.wav,Birdsongs Recordings\36ft\Dark_eyed_Junco_36ft.wav,Dark-eyed Junco,Dark-eyed Junco,36ft,3.0,6.0,3.0,0.0,0.0,False,Hairy Woodpecker,0.0066,Song Sparrow,0.0051,American Goldfinch,0.0051,False,,0.0,False,False,False
E4_week_and_location,Dark_eyed_Junco_36ft.wav,Birdsongs Recordings\36ft\Dark_eyed_Junco_36ft.wav,Dark-eyed Junco,Dark-eyed Junco,36ft,6.0,9.0,3.0,1.8500000000000005,0.6166666666666668,True,Dark-eyed Junco,0.8499,Chipping Sparrow,0.0604,Brown Creeper,0.0132,True,1.0,0.8499,True,True,True
E4_week_and_location,Dark_eyed_Junco_36ft.wav,Birdsongs Recordings\36ft\Dark_eyed_Junco_36ft.wav,Dark-eyed Junco,Dark-eyed Junco,36ft,9.0,10.0,1.0,0.0,0.0,False,Northern Mockingbird,0.0143,Olive-sided Flycatcher,0.014,Wrentit,0.0136,False,,0.0,False,False,False
E4_week_and_location,European_Starling_36ft.wav,Birdsongs Recordings\36ft\European_Starling_36ft.wav,European Starling,European Starling,36ft,0.0,3.0,3.0,2.6,0.8666666666666667,True,American Robin,0.1267,Red-tailed Hawk,0.0216,Chipping Sparrow,0.0053,True,11.0,0.0021,False,False,False
E4_week_and_location,European_Starling_36ft.wav,Birdsongs Recordings\36ft\European_Starling_36ft.wav,European Starling,European Starling,36ft,3.0,6.0,3.0,3.0,1.0,True,American Robin,0.0317,European Starling,0.0159,Pacific-slope Flycatcher,0.0137,True,2.0,0.0159,False,True,True
E4_week_and_location,European_Starling_36ft.wav,Birdsongs Recordings\36ft\European_Starling_36ft.wav,European Starling,European Starling,36ft,6.0,9.0,3.0,3.0,1.0,True,Pacific-slope Flycatcher,0.0633,European Starling,0.059,Mallard,0.0293,True,2.0,0.059,False,True,True
E4_week_and_location,European_Starling_36ft.wav,Birdsongs Recordings\36ft\European_Starling_36ft.wav,European Starling,European Starling,36ft,9.0,10.0,1.0,1.0,1.0,True,European Starling,0.0465,Red-tailed Hawk,0.0183,House Sparrow,0.0121,True,1.0,0.0465,True,True,True
E4_week_and_location,Hooded_Oriole_36ft.wav,Birdsongs Recordings\36ft\Hooded_Oriole_36ft.wav,Hooded Oriole,Hooded Oriole,36ft,0.0,3.0,3.0,1.35,0.45,True,Hooded Oriole,0.1592,Hairy Woodpecker,0.0038,Bullock's Oriole,0.0031,True,1.0,0.1592,True,True,True
E4_week_and_location,Hooded_Oriole_36ft.wav,Birdsongs Recordings\36ft\Hooded_Oriole_36ft.wav,Hooded Oriole,Hooded Oriole,36ft,3.0,6.0,3.0,1.6500000000000008,0.5500000000000003,True,Hooded Oriole,0.1373,Western Tanager,0.0105,Brewer's Blackbird,0.0049,True,1.0,0.1373,True,True,True
E4_week_and_location,Hooded_Oriole_36ft.wav,Birdsongs Recordings\36ft\Hooded_Oriole_36ft.wav,Hooded Oriole,Hooded Oriole,36ft,6.0,9.0,3.0,2.4000000000000004,0.8000000000000002,True,Hooded Oriole,0.5376,Bullock's Oriole,0.0192,Brewer's Blackbird,0.0017,True,1.0,0.5376,True,True,True
E4_week_and_location,Hooded_Oriole_36ft.wav,Birdsongs Recordings\36ft\Hooded_Oriole_36ft.wav,Hooded Oriole,Hooded Oriole,36ft,9.0,10.0,1.0,0.8499999999999996,0.8499999999999996,True,Western Tanager,0.7313,Hooded Oriole,0.1946,Black-headed Grosbeak,0.0083,True,2.0,0.1946,False,True,True
E4_week_and_location,House_Finch_36ft.wav,Birdsongs Recordings\36ft\House_Finch_36ft.wav,House Finch,House Finch,36ft,0.0,3.0,3.0,2.55,0.85,True,House Finch,0.7507,Purple Finch,0.1382,Northern Mockingbird,0.0026,True,1.0,0.7507,True,True,True
E4_week_and_location,House_Finch_36ft.wav,Birdsongs Recordings\36ft\House_Finch_36ft.wav,House Finch,House Finch,36ft,3.0,6.0,3.0,0.6999999999999997,0.23333333333333325,True,Blue Grosbeak,0.118,House Finch,0.0718,Purple Finch,0.028,True,2.0,0.0718,False,True,True
E4_week_and_location,House_Finch_36ft.wav,Birdsongs Recordings\36ft\House_Finch_36ft.wav,House Finch,House Finch,36ft,6.0,9.0,3.0,2.0,0.6666666666666666,True,House Finch,0.6315,Purple Finch,0.0781,Blue Grosbeak,0.0012,True,1.0,0.6315,True,True,True
E4_week_and_location,House_Finch_36ft.wav,Birdsongs Recordings\36ft\House_Finch_36ft.wav,House Finch,House Finch,36ft,9.0,10.0,1.0,0.0,0.0,False,Olive-sided Flycatcher,0.0014,Black-throated Gray Warbler,0.0013,Brown Creeper,0.0012,False,,0.0,False,False,False
E4_week_and_location,House_Sparrow_36ft.wav,Birdsongs Recordings\36ft\House_Sparrow_36ft.wav,House Sparrow,House Sparrow,36ft,0.0,3.0,3.0,1.7420000000000002,0.5806666666666668,True,House Sparrow,0.3316,Mourning Dove,0.0017,Purple Finch,0.0015,True,1.0,0.3316,True,True,True
E4_week_and_location,House_Sparrow_36ft.wav,Birdsongs Recordings\36ft\House_Sparrow_36ft.wav,House Sparrow,House Sparrow,36ft,3.0,6.0,3.0,1.8359999999999999,0.612,True,House Sparrow,0.5626,Eurasian Collared-Dove,0.0093,Mourning Dove,0.0037,True,1.0,0.5626,True,True,True
E4_week_and_location,House_Sparrow_36ft.wav,Birdsongs Recordings\36ft\House_Sparrow_36ft.wav,House Sparrow,House Sparrow,36ft,6.0,9.0,3.0,1.8360000000000003,0.6120000000000001,True,House Sparrow,0.4413,Mourning Dove,0.0025,White-winged Dove,0.0017,True,1.0,0.4413,True,True,True
E4_week_and_location,House_Sparrow_36ft.wav,Birdsongs Recordings\36ft\House_Sparrow_36ft.wav,House Sparrow,House Sparrow,36ft,9.0,10.0,1.0,0.6420000000000012,0.6420000000000012,True,House Sparrow,0.343,House Finch,0.0022,Eurasian Collared-Dove,0.0008,True,1.0,0.343,True,True,True
E4_week_and_location,Lesser_Goldfinch_36ft.wav,Birdsongs Recordings\36ft\Lesser_Goldfinch_36ft.wav,Lesser Goldfinch,Lesser Goldfinch,36ft,0.0,3.0,3.0,3.0,1.0,True,Lesser Goldfinch,0.3181,American Goldfinch,0.018,Purple Finch,0.0113,True,1.0,0.3181,True,True,True
E4_week_and_location,Lesser_Goldfinch_36ft.wav,Birdsongs Recordings\36ft\Lesser_Goldfinch_36ft.wav,Lesser Goldfinch,Lesser Goldfinch,36ft,3.0,6.0,3.0,2.3999999999999995,0.7999999999999998,True,American Kestrel,0.0215,Lazuli Bunting,0.0183,Black Phoebe,0.009,True,10.0,0.0018,False,False,False
E4_week_and_location,Lesser_Goldfinch_36ft.wav,Birdsongs Recordings\36ft\Lesser_Goldfinch_36ft.wav,Lesser Goldfinch,Lesser Goldfinch,36ft,6.0,9.0,3.0,3.0,1.0,True,Lesser Goldfinch,0.052,Song Sparrow,0.0092,Abert's Towhee,0.0078,True,1.0,0.052,True,True,True
E4_week_and_location,Lesser_Goldfinch_36ft.wav,Birdsongs Recordings\36ft\Lesser_Goldfinch_36ft.wav,Lesser Goldfinch,Lesser Goldfinch,36ft,9.0,10.0,1.0,0.9920000000000009,0.9920000000000009,True,American Goldfinch,0.0071,Blue-gray Gnatcatcher,0.0006,House Finch,0.0006,True,7.0,0.0002,False,False,False
E4_week_and_location,Mourning_Dove_36ft.wav,Birdsongs Recordings\36ft\Mourning_Dove_36ft.wav,Mourning Dove,Mourning Dove,36ft,0.0,3.0,3.0,1.0,0.3333333333333333,True,Mourning Dove,0.8648,White-winged Dove,0.0102,Eurasian Collared-Dove,0.0047,True,1.0,0.8648,True,True,True
E4_week_and_location,Mourning_Dove_36ft.wav,Birdsongs Recordings\36ft\Mourning_Dove_36ft.wav,Mourning Dove,Mourning Dove,36ft,3.0,6.0,3.0,2.3,0.7666666666666666,True,Mourning Dove,0.9356,Great Horned Owl,0.0072,Eurasian Collared-Dove,0.0017,True,1.0,0.9356,True,True,True
E4_week_and_location,Mourning_Dove_36ft.wav,Birdsongs Recordings\36ft\Mourning_Dove_36ft.wav,Mourning Dove,Mourning Dove,36ft,6.0,9.0,3.0,1.2999999999999998,0.4333333333333333,True,Mourning Dove,0.6696,Eurasian Collared-Dove,0.0033,Great Horned Owl,0.0013,True,1.0,0.6696,True,True,True
E4_week_and_location,Mourning_Dove_36ft.wav,Birdsongs Recordings\36ft\Mourning_Dove_36ft.wav,Mourning Dove,Mourning Dove,36ft,9.0,10.0,1.0,0.0,0.0,False,Hairy Woodpecker,0.0024,Olive-sided Flycatcher,0.0023,Red-shouldered Hawk,0.002,False,,0.0,False,False,False
E4_week_and_location,Northern_House_Wren_36ft.wav,Birdsongs Recordings\36ft\Northern_House_Wren_36ft.wav,Northern House Wren,House Wren,36ft,0.0,3.0,3.0,2.7,0.9,True,House Wren,0.8652,American Goldfinch,0.0048,Wild Turkey,0.0028,True,1.0,0.8652,True,True,True
E4_week_and_location,Northern_House_Wren_36ft.wav,Birdsongs Recordings\36ft\Northern_House_Wren_36ft.wav,Northern House Wren,House Wren,36ft,3.0,6.0,3.0,0.8000000000000003,0.2666666666666668,True,House Wren,0.0663,Marsh Wren,0.0386,Common Yellowthroat,0.0207,True,1.0,0.0663,True,True,True
E4_week_and_location,Northern_House_Wren_36ft.wav,Birdsongs Recordings\36ft\Northern_House_Wren_36ft.wav,Northern House Wren,House Wren,36ft,6.0,9.0,3.0,2.8000000000000007,0.9333333333333336,True,House Wren,0.8912,American Goldfinch,0.0039,Purple Finch,0.0022,True,1.0,0.8912,True,True,True
E4_week_and_location,Northern_House_Wren_36ft.wav,Birdsongs Recordings\36ft\Northern_House_Wren_36ft.wav,Northern House Wren,House Wren,36ft,9.0,10.0,1.0,0.0,0.0,False,Olive-sided Flycatcher,0.0019,Black-throated Gray Warbler,0.0015,Anna's Hummingbird,0.0015,True,10.0,0.001,False,False,False
E4_week_and_location,Northern_Mockingbird_36ft.wav,Birdsongs Recordings\36ft\Northern_Mockingbird_36ft.wav,Northern Mockingbird,Northern Mockingbird,36ft,0.0,3.0,3.0,1.6499999999999997,0.5499999999999999,True,Northern Mockingbird,0.0809,Spotted Towhee,0.0034,American Robin,0.0019,True,1.0,0.0809,True,True,True
E4_week_and_location,Northern_Mockingbird_36ft.wav,Birdsongs Recordings\36ft\Northern_Mockingbird_36ft.wav,Northern Mockingbird,Northern Mockingbird,36ft,3.0,6.0,3.0,1.1499999999999995,0.38333333333333314,True,American Robin,0.0321,Northern Mockingbird,0.0175,Great-tailed Grackle,0.0069,True,2.0,0.0175,False,True,True
E4_week_and_location,Northern_Mockingbird_36ft.wav,Birdsongs Recordings\36ft\Northern_Mockingbird_36ft.wav,Northern Mockingbird,Northern Mockingbird,36ft,6.0,9.0,3.0,2.13,0.71,True,Northern Mockingbird,0.0232,Wrentit,0.0023,Northern Cardinal,0.0006,True,1.0,0.0232,True,True,True
E4_week_and_location,Northern_Mockingbird_36ft.wav,Birdsongs Recordings\36ft\Northern_Mockingbird_36ft.wav,Northern Mockingbird,Northern Mockingbird,36ft,9.0,10.0,1.0,0.27999999999999936,0.27999999999999936,True,Great-tailed Grackle,0.0009,Wrentit,0.0004,Wild Turkey,0.0002,False,,0.0,False,False,False
E4_week_and_location,Northern_Yellow_Warbler_36ft.wav,Birdsongs Recordings\36ft\Northern_Yellow_Warbler_36ft.wav,Northern Yellow Warbler,Yellow Warbler,36ft,0.0,3.0,3.0,0.0,0.0,False,White-breasted Nuthatch,0.0033,Canada Goose,0.0027,Peregrine Falcon,0.002,False,,0.0,False,False,False
E4_week_and_location,Northern_Yellow_Warbler_36ft.wav,Birdsongs Recordings\36ft\Northern_Yellow_Warbler_36ft.wav,Northern Yellow Warbler,Yellow Warbler,36ft,3.0,6.0,3.0,1.3499999999999996,0.4499999999999999,True,Yellow Warbler,0.5861,Wilson's Warbler,0.0102,Willow Flycatcher,0.0053,True,1.0,0.5861,True,True,True
E4_week_and_location,Northern_Yellow_Warbler_36ft.wav,Birdsongs Recordings\36ft\Northern_Yellow_Warbler_36ft.wav,Northern Yellow Warbler,Yellow Warbler,36ft,6.0,9.0,3.0,0.09999999999999964,0.033333333333333215,False,Pacific-slope Flycatcher,0.0069,Yellow Warbler,0.0046,Chipping Sparrow,0.0028,True,2.0,0.0046,False,True,True
E4_week_and_location,Northern_Yellow_Warbler_36ft.wav,Birdsongs Recordings\36ft\Northern_Yellow_Warbler_36ft.wav,Northern Yellow Warbler,Yellow Warbler,36ft,9.0,10.0,1.0,0.0,0.0,False,Olive-sided Flycatcher,0.0026,Red-shouldered Hawk,0.0023,Black-throated Gray Warbler,0.0018,False,,0.0,False,False,False
E4_week_and_location,Oak_Titmouse_36ft.wav,Birdsongs Recordings\36ft\Oak_Titmouse_36ft.wav,Oak Titmouse,Oak Titmouse,36ft,0.0,3.0,3.0,1.3,0.43333333333333335,True,Oak Titmouse,0.1174,Rock Wren,0.0008,Rufous Hummingbird,0.0007,True,1.0,0.1174,True,True,True
E4_week_and_location,Oak_Titmouse_36ft.wav,Birdsongs Recordings\36ft\Oak_Titmouse_36ft.wav,Oak Titmouse,Oak Titmouse,36ft,3.0,6.0,3.0,1.0000000000000004,0.3333333333333335,True,Oak Titmouse,0.9944,Spotted Towhee,0.006,Dark-eyed Junco,0.0037,True,1.0,0.9944,True,True,True
E4_week_and_location,Oak_Titmouse_36ft.wav,Birdsongs Recordings\36ft\Oak_Titmouse_36ft.wav,Oak Titmouse,Oak Titmouse,36ft,6.0,9.0,3.0,1.4499999999999993,0.4833333333333331,True,Oak Titmouse,0.9369,Rock Wren,0.018,Dark-eyed Junco,0.0057,True,1.0,0.9369,True,True,True
E4_week_and_location,Oak_Titmouse_36ft.wav,Birdsongs Recordings\36ft\Oak_Titmouse_36ft.wav,Oak Titmouse,Oak Titmouse,36ft,9.0,10.0,1.0,0.9000000000000004,0.9000000000000004,True,Oak Titmouse,0.9975,Hutton's Vireo,0.0074,Spotted Towhee,0.005,True,1.0,0.9975,True,True,True
E4_week_and_location,Rock_Pigeon_36ft.wav,Birdsongs Recordings\36ft\Rock_Pigeon_36ft.wav,Rock Pigeon,Rock Pigeon,36ft,0.0,3.0,3.0,1.5499999999999998,0.5166666666666666,True,Rock Pigeon,0.9251,Band-tailed Pigeon,0.0009,Great Horned Owl,0.0007,True,1.0,0.9251,True,True,True
E4_week_and_location,Rock_Pigeon_36ft.wav,Birdsongs Recordings\36ft\Rock_Pigeon_36ft.wav,Rock Pigeon,Rock Pigeon,36ft,3.0,6.0,3.0,1.0499999999999998,0.3499999999999999,True,Rock Pigeon,0.9825,Rufous Hummingbird,0.1499,Band-tailed Pigeon,0.0056,True,1.0,0.9825,True,True,True
E4_week_and_location,Rock_Pigeon_36ft.wav,Birdsongs Recordings\36ft\Rock_Pigeon_36ft.wav,Rock Pigeon,Rock Pigeon,36ft,6.0,9.0,3.0,1.0999999999999996,0.36666666666666653,True,Rock Pigeon,0.9816,Band-tailed Pigeon,0.0051,Great Horned Owl,0.0012,True,1.0,0.9816,True,True,True
E4_week_and_location,Rock_Pigeon_36ft.wav,Birdsongs Recordings\36ft\Rock_Pigeon_36ft.wav,Rock Pigeon,Rock Pigeon,36ft,9.0,10.0,1.0,0.0,0.0,False,Wrentit,0.0046,Northern Cardinal,0.0024,Canyon Wren,0.0014,False,,0.0,False,False,False
E4_week_and_location,Song_Sparrow_36ft.wav,Birdsongs Recordings\36ft\Song_Sparrow_36ft.wav,Song Sparrow,Song Sparrow,36ft,0.0,3.0,3.0,0.0,0.0,False,Canada Goose,0.0087,White-breasted Nuthatch,0.0085,Northern Cardinal,0.0081,True,4.0,0.0036,False,False,True
E4_week_and_location,Song_Sparrow_36ft.wav,Birdsongs Recordings\36ft\Song_Sparrow_36ft.wav,Song Sparrow,Song Sparrow,36ft,3.0,6.0,3.0,2.6500000000000004,0.8833333333333334,True,Song Sparrow,0.6727,Common Yellowthroat,0.004,Yellow Warbler,0.0037,True,1.0,0.6727,True,True,True
E4_week_and_location,Song_Sparrow_36ft.wav,Birdsongs Recordings\36ft\Song_Sparrow_36ft.wav,Song Sparrow,Song Sparrow,36ft,6.0,9.0,3.0,0.0,0.0,False,Northern Cardinal,0.02,Northern Mockingbird,0.0128,White-breasted Nuthatch,0.0109,True,5.0,0.0044,False,False,True
E4_week_and_location,Song_Sparrow_36ft.wav,Birdsongs Recordings\36ft\Song_Sparrow_36ft.wav,Song Sparrow,Song Sparrow,36ft,9.0,10.0,1.0,0.0,0.0,False,Red-shouldered Hawk,0.0021,Wild Turkey,0.0019,Olive-sided Flycatcher,0.0017,False,,0.0,False,False,False
E4_week_and_location,Spotted_Towhee_36ft.wav,Birdsongs Recordings\36ft\Spotted_Towhee_36ft.wav,Spotted Towhee,Spotted Towhee,36ft,0.0,3.0,3.0,1.3,0.43333333333333335,True,Spotted Towhee,0.8397,Orange-crowned Warbler,0.0041,Lazuli Bunting,0.0037,True,1.0,0.8397,True,True,True
E4_week_and_location,Spotted_Towhee_36ft.wav,Birdsongs Recordings\36ft\Spotted_Towhee_36ft.wav,Spotted Towhee,Spotted Towhee,36ft,3.0,6.0,3.0,0.0,0.0,False,Allen's Hummingbird,0.0305,Rufous Hummingbird,0.0267,Song Sparrow,0.0122,False,,0.0,False,False,False
E4_week_and_location,Spotted_Towhee_36ft.wav,Birdsongs Recordings\36ft\Spotted_Towhee_36ft.wav,Spotted Towhee,Spotted Towhee,36ft,6.0,9.0,3.0,1.3500000000000005,0.4500000000000002,True,Spotted Towhee,0.8063,Dark-eyed Junco,0.0037,Mountain Quail,0.0018,True,1.0,0.8063,True,True,True
E4_week_and_location,Spotted_Towhee_36ft.wav,Birdsongs Recordings\36ft\Spotted_Towhee_36ft.wav,Spotted Towhee,Spotted Towhee,36ft,9.0,10.0,1.0,0.0,0.0,False,Olive-sided Flycatcher,0.0014,Red-shouldered Hawk,0.0012,Black-throated Gray Warbler,0.0009,False,,0.0,False,False,False
E4_week_and_location,American_Robin_48ft.wav,Birdsongs Recordings\48ft\American_Robin_48ft.wav,American Robin,American Robin,48ft,0.0,3.0,3.0,2.45,0.8166666666666668,True,Great Horned Owl,0.0039,American Coot,0.0013,Peregrine Falcon,0.0008,False,,0.0,False,False,False
E4_week_and_location,American_Robin_48ft.wav,Birdsongs Recordings\48ft\American_Robin_48ft.wav,American Robin,American Robin,48ft,3.0,6.0,3.0,1.9000000000000004,0.6333333333333334,True,American Robin,0.2161,Black-headed Grosbeak,0.0115,Black-throated Gray Warbler,0.0026,True,1.0,0.2161,True,True,True
E4_week_and_location,American_Robin_48ft.wav,Birdsongs Recordings\48ft\American_Robin_48ft.wav,American Robin,American Robin,48ft,6.0,9.0,3.0,1.4000000000000004,0.4666666666666668,True,American Robin,0.0789,Western Tanager,0.0302,Rock Pigeon,0.0285,True,1.0,0.0789,True,True,True
E4_week_and_location,American_Robin_48ft.wav,Birdsongs Recordings\48ft\American_Robin_48ft.wav,American Robin,American Robin,48ft,9.0,10.0,1.0,1.0,1.0,True,House Finch,0.0022,Olive-sided Flycatcher,0.0019,Black-throated Gray Warbler,0.0014,False,,0.0,False,False,False
E4_week_and_location,Anna_s_Hummingbird_48ft.wav,Birdsongs Recordings\48ft\Anna_s_Hummingbird_48ft.wav,Anna's Hummingbird,Anna's Hummingbird,48ft,0.0,3.0,3.0,1.5,0.5,True,Anna's Hummingbird,0.9313,Oak Titmouse,0.0075,Black-crowned Night-Heron,0.0023,True,1.0,0.9313,True,True,True
