experiment,file,bird,expected_birdnet_species,distance,active_window_count,expected_detected_active_windows,active_window_detection_rate,mean_top1_prediction,mean_top1_confidence,mean_top2_prediction,mean_top2_confidence,mean_top3_prediction,mean_top3_confidence,mean_correct_top1,mean_correct_top3,mean_correct_top5,mean_expected_rank,max_top1_prediction,max_top1_confidence,max_top2_prediction,max_top2_confidence,max_top3_prediction,max_top3_confidence,max_correct_top1,max_correct_top3,max_correct_top5,max_expected_rank,expected_detected,expected_max_active_window_confidence,expected_mean_active_window_confidence,expected_median_active_window_confidence,window_top1_accuracy,window_top3_accuracy,window_top5_accuracy,status,error,reference_1ft_confidence,confidence_change_from_1ft,confidence_retention_from_1ft
E2_week_only,Hooded_Oriole_12ft.wav,Hooded Oriole,Hooded Oriole,12ft,4,4,1.0,Hooded Oriole,0.62715,Western Tanager,0.211625,Orchard Oriole,0.0402,True,True,True,1,Hooded Oriole,0.9354,Western Tanager,0.8465,Orchard Oriole,0.1422,True,True,True,1,True,0.9354,0.6271499999999999,0.6563,0.75,1.0,1.0,OK,,0.755325,-0.12817500000000015,0.8303048356667657
E2_week_only,House_Finch_12ft.wav,House Finch,House Finch,12ft,3,3,1.0,House Finch,0.6542,Red-whiskered Bulbul,0.0376,Purple Finch,0.028300000000000002,True,True,True,1,House Finch,0.9257,Red-whiskered Bulbul,0.1128,Orchard Oriole,0.0505,True,True,True,1,True,0.9257,0.6542,0.7589,1.0,1.0,1.0,OK,,0.6496333333333334,0.004566666666666608,1.007029606444661
E2_week_only,House_Sparrow_12ft.wav,House Sparrow,House Sparrow,12ft,4,4,1.0,House Sparrow,0.463075,Italian Sparrow,0.044075,Yellow-legged Thrush,0.012175,True,True,True,1,House Sparrow,0.7826,Italian Sparrow,0.0736,Yellow-legged Thrush,0.0433,True,True,True,1,True,0.7826,0.463075,0.42164999999999997,1.0,1.0,1.0,OK,,0.5964,-0.13332500000000003,0.7764503688799463
E2_week_only,Lesser_Goldfinch_12ft.wav,Lesser Goldfinch,Lesser Goldfinch,12ft,4,3,0.75,Lesser Goldfinch,0.2004,Pallas's Leaf Warbler,0.18427500000000002,American Goldfinch,0.05,True,True,True,1,Pallas's Leaf Warbler,0.6538,Lesser Goldfinch,0.443,American Goldfinch,0.1928,False,True,True,2,True,0.443,0.20382499999999998,0.18614999999999998,0.5,0.5,0.5,OK,,0.06257499999999999,0.14125,3.2572912504994007
E2_week_only,Mourning_Dove_12ft.wav,Mourning Dove,Mourning Dove,12ft,3,3,1.0,Mourning Dove,0.5309,White-tipped Dove,0.10583333333333333,Eurasian Collared-Dove,0.08789999999999999,True,True,True,1,Mourning Dove,0.9556,Eurasian Collared-Dove,0.2432,White-tipped Dove,0.2289,True,True,True,1,True,0.9556,0.5309,0.4292,0.6666666666666666,1.0,1.0,OK,,0.7801,-0.24919999999999998,0.6805537751570312
E2_week_only,Northern_House_Wren_12ft.wav,Northern House Wren,House Wren,12ft,3,3,1.0,House Wren,0.7785666666666667,Marsh Wren,0.1336,Bell's Vireo,0.05386666666666667,True,True,True,1,House Wren,0.9941,Marsh Wren,0.4008,Bell's Vireo,0.1616,True,True,True,1,True,0.9941,0.7785666666666667,0.9864,0.6666666666666666,1.0,1.0,OK,,0.7593666666666667,0.019199999999999995,1.0252842280848076
E2_week_only,Northern_Mockingbird_12ft.wav,Northern Mockingbird,Northern Mockingbird,12ft,4,3,0.75,Northern Mockingbird,0.3063,Chinese Blackbird,0.086425,Tropical Mockingbird,0.033825,True,True,True,1,Northern Mockingbird,0.7178,Chinese Blackbird,0.3301,Brown Thrasher,0.1271,True,True,True,1,True,0.7178,0.3063,0.2537,0.5,0.75,0.75,OK,,0.31210000000000004,-0.005800000000000027,0.9814162127523229
E2_week_only,Northern_Yellow_Warbler_12ft.wav,Northern Yellow Warbler,Yellow Warbler,12ft,1,1,1.0,Yellow Warbler,0.8782,American Redstart,0.0408,Wilson's Warbler,0.0172,True,True,True,1,Yellow Warbler,0.8782,American Redstart,0.0408,Wilson's Warbler,0.0172,True,True,True,1,True,0.8782,0.8782,0.8782,1.0,1.0,1.0,OK,,0.9617,-0.08350000000000002,0.9131745866694395
E2_week_only,Oak_Titmouse_12ft.wav,Oak Titmouse,Oak Titmouse,12ft,4,4,1.0,Oak Titmouse,0.76805,Juniper Titmouse,0.047925,Carolina Wren,0.00585,True,True,True,1,Oak Titmouse,0.9991,Juniper Titmouse,0.1665,Sahel Bush Sparrow,0.0127,True,True,True,1,True,0.9991,0.76805,0.9984,0.75,1.0,1.0,OK,,0.910375,-0.14232500000000003,0.8436633255526569
E2_week_only,Rock_Pigeon_12ft.wav,Rock Pigeon,Rock Pigeon,12ft,3,3,1.0,Rock Pigeon,0.9921666666666668,Tawny-browed Owl,0.02363333333333333,American Crow,0.018699999999999998,True,True,True,1,Rock Pigeon,0.9948,American Crow,0.0561,Tawny-browed Owl,0.0411,True,True,True,1,True,0.9948,0.9921666666666668,0.9946,1.0,1.0,1.0,OK,,0.8856333333333333,0.10653333333333348,1.120290564191351
E2_week_only,Song_Sparrow_12ft.wav,Song Sparrow,Song Sparrow,12ft,1,1,1.0,Song Sparrow,0.9502,Swamp Sparrow,0.0033,Downy Woodpecker,0.0022,True,True,True,1,Song Sparrow,0.9502,Swamp Sparrow,0.0033,Downy Woodpecker,0.0022,True,True,True,1,True,0.9502,0.9502,0.9502,1.0,1.0,1.0,OK,,0.9159,0.0343,1.0374495032208757
E2_week_only,Spotted_Towhee_12ft.wav,Spotted Towhee,Spotted Towhee,12ft,2,2,1.0,Spotted Towhee,0.97085,Green-tailed Towhee,0.0504,Yellow-eyed Junco,0.005,True,True,True,1,Spotted Towhee,0.9848,Green-tailed Towhee,0.0615,Yellow-eyed Junco,0.0057,True,True,True,1,True,0.9848,0.97085,0.97085,1.0,1.0,1.0,OK,,0.9761,-0.005249999999999977,0.9946214527200082
E2_week_only,American_Robin_24ft.wav,American Robin,American Robin,24ft,4,4,1.0,American Robin,0.620475,Pale Thrush,0.06995,Black-headed Grosbeak,0.064275,True,True,True,1,American Robin,0.6834,Black-headed Grosbeak,0.2571,Pale Thrush,0.2365,True,True,True,1,True,0.6834,0.620475,0.63645,1.0,1.0,1.0,OK,,0.9196,-0.299125,0.6747227055241409
E2_week_only,Annas_Hummingbird_24ft.wav,Anna's Hummingbird,Anna's Hummingbird,24ft,4,4,1.0,Anna's Hummingbird,0.915325,Blue-winged Warbler,0.050625,Golden-winged Warbler,0.011075,True,True,True,1,Anna's Hummingbird,0.9968,Blue-winged Warbler,0.2025,Golden-winged Warbler,0.0443,True,True,True,1,True,0.9968,0.915325,0.9337500000000001,1.0,1.0,1.0,OK,,0.94445,-0.029124999999999956,0.9691619461061994
E2_week_only,Barn_Swallow_24ft.wav,Barn Swallow,Barn Swallow,24ft,3,3,1.0,Barn Swallow,0.7226333333333333,Cliff Swallow,0.0546,Western Kingbird,0.035366666666666664,True,True,True,1,Barn Swallow,0.9924,Cliff Swallow,0.1638,Western Kingbird,0.1061,True,True,True,1,True,0.9924,0.7226333333333333,0.6192,1.0,1.0,1.0,OK,,0.9812333333333334,-0.25860000000000005,0.7364541223630126
E2_week_only,Bewicks_Wren_24ft.wav,Bewick's Wren,Bewick's Wren,24ft,1,1,1.0,Bewick's Wren,0.1983,Song Sparrow,0.1771,Grassland Sparrow,0.0253,True,True,True,1,Bewick's Wren,0.1983,Song Sparrow,0.1771,Grassland Sparrow,0.0253,True,True,True,1,True,0.1983,0.1983,0.1983,1.0,1.0,1.0,OK,,0.8609,-0.6626,0.23034034150307817
E2_week_only,Black_Phoebe_24ft.wav,Black Phoebe,Black Phoebe,24ft,4,4,1.0,Black Phoebe,0.995575,Common Virtuoso Katydid,0.073025,Fork-tailed Bush Katydid,0.015075,True,True,True,1,Black Phoebe,0.9995,Common Virtuoso Katydid,0.1929,Fork-tailed Bush Katydid,0.0465,True,True,True,1,True,0.9995,0.9955750000000001,0.99505,1.0,1.0,1.0,OK,,0.9997250000000001,-0.004149999999999987,0.99584885843607
E2_week_only,California_Towhee_24ft.wav,California Towhee,California Towhee,24ft,2,2,1.0,California Towhee,0.9838,Louisiana Waterthrush,0.00815,Abert's Towhee,0.0046,True,True,True,1,California Towhee,0.9971,Louisiana Waterthrush,0.0163,Abert's Towhee,0.0092,True,True,True,1,True,0.9971,0.9838,0.9838,1.0,1.0,1.0,OK,,0.9981,-0.01429999999999998,0.9856727782787296
E2_week_only,Dark_eyed_Junco_24ft.wav,Dark-eyed Junco,Dark-eyed Junco,24ft,2,2,1.0,Dark-eyed Junco,0.7918000000000001,Pine Warbler,0.20579999999999998,Chipping Sparrow,0.0733,True,True,True,1,Dark-eyed Junco,0.9113,Pine Warbler,0.3787,Chipping Sparrow,0.091,True,True,True,1,True,0.9113,0.7918000000000001,0.7918000000000001,1.0,1.0,1.0,OK,,0.9764999999999999,-0.18469999999999986,0.8108550947260625
E2_week_only,European_Starling_24ft.wav,European Starling,European Starling,24ft,4,3,0.75,European Starling,0.0684,American Robin,0.061725,Rusty Blackbird,0.0466,True,True,True,1,European Starling,0.2317,American Robin,0.1241,Rusty Blackbird,0.0919,True,True,True,1,True,0.2317,0.076375,0.0369,0.25,0.5,0.5,OK,,0.344325,-0.26795,0.22181078922529587
E2_week_only,Hooded_Oriole_24ft.wav,Hooded Oriole,Hooded Oriole,24ft,4,4,1.0,Hooded Oriole,0.639725,Western Tanager,0.2262,Orchard Oriole,0.0484,True,True,True,1,Hooded Oriole,0.9843,Western Tanager,0.9048,Orchard Oriole,0.1281,True,True,True,1,True,0.9843,0.639725,0.6856,0.75,1.0,1.0,OK,,0.755325,-0.11560000000000004,0.846953298249098
E2_week_only,House_Finch_24ft.wav,House Finch,House Finch,24ft,3,3,1.0,House Finch,0.19083333333333333,European Greenfinch,0.09013333333333333,European Robin,0.06453333333333333,True,True,True,1,House Finch,0.4622,European Greenfinch,0.2704,European Robin,0.1936,True,True,True,1,True,0.4622,0.19163333333333332,0.1103,0.6666666666666666,0.6666666666666666,0.6666666666666666,OK,,0.6496333333333334,-0.4580000000000001,0.29498691569603364
E2_week_only,House_Sparrow_24ft.wav,House Sparrow,House Sparrow,24ft,4,4,1.0,House Sparrow,0.5459,Yellow-legged Thrush,0.038225,Italian Sparrow,0.036375000000000005,True,True,True,1,House Sparrow,0.8031,Yellow-legged Thrush,0.1529,Italian Sparrow,0.0734,True,True,True,1,True,0.8031,0.5458999999999999,0.60955,1.0,1.0,1.0,OK,,0.5964,-0.0505000000000001,0.9153252850435948
E2_week_only,Lesser_Goldfinch_24ft.wav,Lesser Goldfinch,Lesser Goldfinch,24ft,4,2,0.5,Pallas's Leaf Warbler,0.11155000000000001,Oriental Magpie-Robin,0.0995,Lesser Goldfinch,0.08072499999999999,False,True,True,3,Pallas's Leaf Warbler,0.4307,Collared Sunbird,0.2713,Oriental Magpie-Robin,0.2157,False,False,True,4,True,0.1727,0.08072499999999999,0.0751,0.25,0.5,0.5,OK,,0.06257499999999999,0.01815,1.2900519376747903
E2_week_only,Mourning_Dove_24ft.wav,Mourning Dove,Mourning Dove,24ft,3,3,1.0,Mourning Dove,0.8266333333333334,Buff-spotted Flufftail,0.056266666666666666,White-tipped Dove,0.054433333333333334,True,True,True,1,Mourning Dove,0.9472,Buff-spotted Flufftail,0.1525,White-tipped Dove,0.1278,True,True,True,1,True,0.9472,0.8266333333333334,0.8334,1.0,1.0,1.0,OK,,0.7801,0.046533333333333426,1.0596504721616888
E2_week_only,Northern_House_Wren_24ft.wav,Northern House Wren,House Wren,24ft,3,3,1.0,House Wren,0.7959333333333333,Marsh Wren,0.20953333333333335,Dark-necked Tailorbird,0.0188,True,True,True,1,House Wren,0.9771,Marsh Wren,0.6286,Dark-necked Tailorbird,0.0564,True,True,True,1,True,0.9771,0.7959333333333333,0.9749,0.6666666666666666,1.0,1.0,OK,,0.7593666666666667,0.036566666666666525,1.0481541635573501
E2_week_only,Northern_Mockingbird_24ft.wav,Northern Mockingbird,Northern Mockingbird,24ft,4,3,0.75,Northern Mockingbird,0.1144,Jacky-winter,0.04,Tropical Mockingbird,0.036475,True,True,True,1,Northern Mockingbird,0.3493,Jacky-winter,0.16,Tropical Mockingbird,0.1269,True,True,True,1,True,0.3493,0.12229999999999999,0.06995,0.5,0.5,0.5,OK,,0.31210000000000004,-0.18980000000000005,0.39186158282601724
E2_week_only,Northern_Yellow_Warbler_24ft.wav,Northern Yellow Warbler,Yellow Warbler,24ft,1,1,1.0,Yellow Warbler,0.6093,Mourning Dove,0.1114,Brown Boobook,0.072,True,True,True,1,Yellow Warbler,0.6093,Mourning Dove,0.1114,Brown Boobook,0.072,True,True,True,1,True,0.6093,0.6093,0.6093,1.0,1.0,1.0,OK,,0.9617,-0.35240000000000005,0.6335655609857543
E2_week_only,Oak_Titmouse_24ft.wav,Oak Titmouse,Oak Titmouse,24ft,4,4,1.0,Oak Titmouse,0.7583500000000001,Carolina Wren,0.061075,Bar-throated Apalis,0.0193,True,True,True,1,Oak Titmouse,0.9995,Carolina Wren,0.1734,Bar-throated Apalis,0.0772,True,True,True,1,True,0.9995,0.7583500000000001,0.9982500000000001,0.75,1.0,1.0,OK,,0.910375,-0.15202499999999997,0.833008375669367
E2_week_only,Rock_Pigeon_24ft.wav,Rock Pigeon,Rock Pigeon,24ft,3,3,1.0,Rock Pigeon,0.9758333333333334,Tawny-browed Owl,0.0583,Engine,0.0077333333333333325,True,True,True,1,Rock Pigeon,0.9938,Tawny-browed Owl,0.1094,Engine,0.0169,True,True,True,1,True,0.9938,0.9758333333333334,0.9708,1.0,1.0,1.0,OK,,0.8856333333333333,0.09020000000000017,1.1018480183672703
E2_week_only,Song_Sparrow_24ft.wav,Song Sparrow,Song Sparrow,24ft,1,1,1.0,Song Sparrow,0.6543,Swamp Sparrow,0.0087,Clay-colored Sparrow,0.0032,True,True,True,1,Song Sparrow,0.6543,Swamp Sparrow,0.0087,Clay-colored Sparrow,0.0032,True,True,True,1,True,0.6543,0.6543,0.6543,1.0,1.0,1.0,OK,,0.9159,-0.26160000000000005,0.7143792990501145
E2_week_only,Spotted_Towhee_24ft.wav,Spotted Towhee,Spotted Towhee,24ft,2,2,1.0,Spotted Towhee,0.9065,Green-tailed Towhee,0.0487,Yellow-eyed Junco,0.00795,True,True,True,1,Spotted Towhee,0.9325,Green-tailed Towhee,0.0601,Yellow-eyed Junco,0.0094,True,True,True,1,True,0.9325,0.9065,0.9065,1.0,1.0,1.0,OK,,0.9761,-0.0696,0.9286958303452515
E2_week_only,American_Robin_36ft.wav,American Robin,American Robin,36ft,4,4,1.0,American Robin,0.49185,Pale Thrush,0.0552,Austral Thrush,0.048,True,True,True,1,American Robin,0.5516,Austral Thrush,0.1778,Pale Thrush,0.1236,True,True,True,1,True,0.5516,0.49185,0.51195,1.0,1.0,1.0,OK,,0.9196,-0.42774999999999996,0.5348521096128752
E2_week_only,Annas_Hummingbird_36ft.wav,Anna's Hummingbird,Anna's Hummingbird,36ft,4,4,1.0,Anna's Hummingbird,0.941225,Black Redstart,0.01615,Whitehead,0.013925,True,True,True,1,Anna's Hummingbird,0.9977,Black Redstart,0.0473,Horned Guan,0.0401,True,True,True,1,True,0.9977,0.941225,0.94415,1.0,1.0,1.0,OK,,0.94445,-0.0032250000000000334,0.9965853142040341
E2_week_only,Barn_Swallow_36ft.wav,Barn Swallow,Barn Swallow,36ft,3,3,1.0,Barn Swallow,0.7431666666666666,Gray-throated Leaftosser,0.0179,Australian Logrunner,0.0105,True,True,True,1,Barn Swallow,0.9801,Gray-throated Leaftosser,0.0537,Australian Logrunner,0.0315,True,True,True,1,True,0.9801,0.7431666666666666,0.788,1.0,1.0,1.0,OK,,0.9812333333333334,-0.23806666666666676,0.7573801678160138
E2_week_only,Bewicks_Wren_36ft.wav,Bewick's Wren,Bewick's Wren,36ft,1,1,1.0,Bewick's Wren,0.4043,Siberian Blue Robin,0.0499,Song Sparrow,0.026,True,True,True,1,Bewick's Wren,0.4043,Siberian Blue Robin,0.0499,Song Sparrow,0.026,True,True,True,1,True,0.4043,0.4043,0.4043,1.0,1.0,1.0,OK,,0.8609,-0.4566,0.4696248112440469
E2_week_only,Black_Phoebe_36ft.wav,Black Phoebe,Black Phoebe,36ft,4,4,1.0,Black Phoebe,0.99785,Common Virtuoso Katydid,0.013349999999999999,Patagonian Tyrant,0.003475,True,True,True,1,Black Phoebe,0.9994,Common Virtuoso Katydid,0.0411,Patagonian Tyrant,0.0086,True,True,True,1,True,0.9994,0.99785,0.9984,1.0,1.0,1.0,OK,,0.9997250000000001,-0.001875000000000071,0.998124484233164
E2_week_only,California_Towhee_36ft.wav,California Towhee,California Towhee,36ft,2,2,1.0,California Towhee,0.99195,Louisiana Waterthrush,0.0184,Northern Waterthrush,0.0091,True,True,True,1,California Towhee,0.9984,Louisiana Waterthrush,0.0283,Orange-crowned Warbler,0.013,True,True,True,1,True,0.9984,0.99195,0.99195,1.0,1.0,1.0,OK,,0.9981,-0.006149999999999989,0.9938382927562368
E2_week_only,Dark_eyed_Junco_36ft.wav,Dark-eyed Junco,Dark-eyed Junco,36ft,2,2,1.0,Dark-eyed Junco,0.85165,Pine Warbler,0.08615,Cirl Bunting,0.08315,True,True,True,1,Dark-eyed Junco,0.8534,Cirl Bunting,0.128,Pine Warbler,0.0872,True,True,True,1,True,0.8534,0.85165,0.85165,1.0,1.0,1.0,OK,,0.9764999999999999,-0.1248499999999999,0.8721454173067077
E2_week_only,European_Starling_36ft.wav,European Starling,European Starling,36ft,4,3,0.75,Rusty Blackbird,0.0918,Common Grackle,0.061024999999999996,American Robin,0.0396,False,False,True,5,Rusty Blackbird,0.3128,Common Grackle,0.1913,Broad-winged Hawk,0.1531,False,False,False,8,True,0.059,0.03035,0.0312,0.0,0.5,0.5,OK,,0.344325,-0.313975,0.08814346910622231
E2_week_only,Hooded_Oriole_36ft.wav,Hooded Oriole,Hooded Oriole,36ft,4,4,1.0,Hooded Oriole,0.257175,Western Tanager,0.182825,Curve-billed Thrasher,0.05095,True,True,True,1,Western Tanager,0.7313,Hooded Oriole,0.5376,Curve-billed Thrasher,0.1487,False,True,True,2,True,0.5376,0.257175,0.1769,0.5,1.0,1.0,OK,,0.755325,-0.49815000000000004,0.3404825737265415
E2_week_only,House_Finch_36ft.wav,House Finch,House Finch,36ft,3,3,1.0,House Finch,0.48466666666666663,European Robin,0.08176666666666667,Purple Finch,0.0721,True,True,True,1,House Finch,0.7507,European Robin,0.1754,Purple Finch,0.1382,True,True,True,1,True,0.7507,0.48466666666666663,0.6315,0.6666666666666666,1.0,1.0,OK,,0.6496333333333334,-0.16496666666666676,0.7460618810611113
E2_week_only,House_Sparrow_36ft.wav,House Sparrow,House Sparrow,36ft,4,4,1.0,House Sparrow,0.419625,Square-tailed Bulbul,0.052975,Spanish Sparrow,0.038875,True,True,True,1,House Sparrow,0.5626,Square-tailed Bulbul,0.2119,Spanish Sparrow,0.1513,True,True,True,1,True,0.5626,0.419625,0.39215,1.0,1.0,1.0,OK,,0.5964,-0.17677500000000002,0.7035965794768612
E2_week_only,Lesser_Goldfinch_36ft.wav,Lesser Goldfinch,Lesser Goldfinch,36ft,4,2,0.5,Lesser Goldfinch,0.092525,Oriental Magpie-Robin,0.07345,Collared Sunbird,0.043275,True,True,True,1,Lesser Goldfinch,0.3181,Collared Sunbird,0.1731,Oriental Magpie-Robin,0.1486,True,True,True,1,True,0.3181,0.092525,0.026,0.25,0.5,0.5,OK,,0.06257499999999999,0.029950000000000004,1.478625649220935
E2_week_only,Mourning_Dove_36ft.wav,Mourning Dove,Mourning Dove,36ft,3,3,1.0,Mourning Dove,0.8233333333333333,Buff-spotted Flufftail,0.1143,White-tipped Dove,0.05736666666666667,True,True,True,1,Mourning Dove,0.9356,Buff-spotted Flufftail,0.3338,White-tipped Dove,0.1062,True,True,True,1,True,0.9356,0.8233333333333333,0.8648,1.0,1.0,1.0,OK,,0.7801,0.043233333333333235,1.0554202452677006
E2_week_only,Northern_House_Wren_36ft.wav,Northern House Wren,House Wren,36ft,3,3,1.0,House Wren,0.6075666666666667,Connecticut Warbler,0.0311,Kentucky Warbler,0.022933333333333333,True,True,True,1,House Wren,0.8912,Connecticut Warbler,0.0933,Kentucky Warbler,0.0688,True,True,True,1,True,0.8912,0.6075666666666667,0.8652,0.6666666666666666,1.0,1.0,OK,,0.7593666666666667,-0.15180000000000005,0.8000965717044906
E2_week_only,Northern_Mockingbird_36ft.wav,Northern Mockingbird,Northern Mockingbird,36ft,4,3,0.75,Jacky-winter,0.032075,Bare-crowned Antbird,0.03155,Zeledon's Antbird,0.031475,False,False,True,4,Jacky-winter,0.1283,Bare-crowned Antbird,0.1262,Zeledon's Antbird,0.1259,False,False,True,4,True,0.0809,0.0304,0.02035,0.25,0.75,0.75,OK,,0.31210000000000004,-0.28170000000000006,0.0974046779878244
E2_week_only,Northern_Yellow_Warbler_36ft.wav,Northern Yellow Warbler,Yellow Warbler,36ft,1,1,1.0,Yellow Warbler,0.5861,American Redstart,0.0279,Chestnut-sided Warbler,0.0245,True,True,True,1,Yellow Warbler,0.5861,American Redstart,0.0279,Chestnut-sided Warbler,0.0245,True,True,True,1,True,0.5861,0.5861,0.5861,1.0,1.0,1.0,OK,,0.9617,-0.37560000000000004,0.6094416138088801
E2_week_only,Oak_Titmouse_36ft.wav,Oak Titmouse,Oak Titmouse,36ft,4,4,1.0,Oak Titmouse,0.76155,Juniper Titmouse,0.0725,Tufted Titmouse,0.065275,True,True,True,1,Oak Titmouse,0.9975,Juniper Titmouse,0.29,Tufted Titmouse,0.1323,True,True,True,1,True,0.9975,0.76155,0.9656499999999999,0.75,1.0,1.0,OK,,0.910375,-0.1488250000000001,0.836523410682411
E2_week_only,Rock_Pigeon_36ft.wav,Rock Pigeon,Rock Pigeon,36ft,3,3,1.0,Rock Pigeon,0.9630666666666667,Rufous Hummingbird,0.049966666666666666,Ruby-throated Hummingbird,0.012066666666666668,True,True,True,1,Rock Pigeon,0.9825,Rufous Hummingbird,0.1499,Ruby-throated Hummingbird,0.0362,True,True,True,1,True,0.9825,0.9630666666666666,0.9816,1.0,1.0,1.0,OK,,0.8856333333333333,0.07743333333333335,1.0874327223455909
E2_week_only,Song_Sparrow_36ft.wav,Song Sparrow,Song Sparrow,36ft,1,1,1.0,Song Sparrow,0.6727,Swamp Sparrow,0.0124,Blue-winged Warbler,0.0055,True,True,True,1,Song Sparrow,0.6727,Swamp Sparrow,0.0124,Blue-winged Warbler,0.0055,True,True,True,1,True,0.6727,0.6727,0.6727,1.0,1.0,1.0,OK,,0.9159,-0.24320000000000008,0.7344688284747243
E2_week_only,Spotted_Towhee_36ft.wav,Spotted Towhee,Spotted Towhee,36ft,2,2,1.0,Spotted Towhee,0.823,Green-tailed Towhee,0.0638,Yellow-eyed Junco,0.0127,True,True,True,1,Spotted Towhee,0.8397,Green-tailed Towhee,0.082,Virginia's Warbler,0.0193,True,True,True,1,True,0.8397,0.823,0.823,1.0,1.0,1.0,OK,,0.9761,-0.1531,0.8431513164634771
E2_week_only,American_Robin_48ft.wav,American Robin,American Robin,48ft,4,2,0.5,Summer Tanager,0.081425,American Robin,0.07375,Scarlet Tanager,0.029425,False,True,True,2,Summer Tanager,0.2419,American Robin,0.2161,Scarlet Tanager,0.1177,False,True,True,2,True,0.2161,0.07375,0.03945,0.25,0.5,0.5,OK,,0.9196,-0.84585,0.08019791213571117
E2_week_only,Anna_s_Hummingbird_48ft.wav,Anna's Hummingbird,Anna's Hummingbird,48ft,4,3,0.75,Anna's Hummingbird,0.730275,Bananaquit,0.018825,Sapphire-spangled Emerald,0.008175,True,True,True,1,Anna's Hummingbird,0.9961,Bananaquit,0.0522,Sapphire-spangled Emerald,0.0327,True,True,True,1,True,0.9961,0.730275,0.9625,0.75,0.75,0.75,OK,,0.94445,-0.214175,0.7732278045423262
E2_week_only,Barn_Swallow_48ft.wav,Barn Swallow,Barn Swallow,48ft,3,3,1.0,Barn Swallow,0.3532666666666667,Bell's Vireo,0.04716666666666666,House Finch,0.030733333333333335,True,True,True,1,Barn Swallow,0.8637,Bell's Vireo,0.1415,House Finch,0.0922,True,True,True,1,True,0.8637,0.3575333333333333,0.1961,0.6666666666666666,0.6666666666666666,0.6666666666666666,OK,,0.9812333333333334,-0.6237000000000001,0.3643713693650847
E2_week_only,Bewick_s_Wren_48ft.wav,Bewick's Wren,Bewick's Wren,48ft,1,1,1.0,Bewick's Wren,0.1707,Orange-crowned Warbler,0.0154,Black-throated Sparrow,0.0149,True,True,True,1,Bewick's Wren,0.1707,Orange-crowned Warbler,0.0154,Black-throated Sparrow,0.0149,True,True,True,1,True,0.1707,0.1707,0.1707,1.0,1.0,1.0,OK,,0.8609,-0.6902,0.19828086885817167
E2_week_only,Black_Phoebe_48ft.wav,Black Phoebe,Black Phoebe,48ft,4,3,0.75,Black Phoebe,0.503175,Pacific-slope Flycatcher,0.00705,Jerdon's Nightjar,0.0065,True,True,True,1,Black Phoebe,0.932,Jerdon's Nightjar,0.026,Indian Scops-Owl,0.0212,True,True,True,1,True,0.932,0.503175,0.54035,0.75,0.75,0.75,OK,,0.9997250000000001,-0.49655000000000005,0.5033134111880767
E2_week_only,California_Towhee_48ft.wav,California Towhee,California Towhee,48ft,2,2,1.0,California Towhee,0.48965000000000003,Malaysian Pied-Fantail,0.00665,Alpine Swift,0.0065,True,True,True,1,California Towhee,0.6311,Malaysian Pied-Fantail,0.0133,Alpine Swift,0.013,True,True,True,1,True,0.6311,0.48965000000000003,0.48965000000000003,1.0,1.0,1.0,OK,,0.9981,-0.50845,0.4905821060014027
E2_week_only,Dark_eyed_Junco_48ft.wav,Dark-eyed Junco,Dark-eyed Junco,48ft,2,2,1.0,Dark-eyed Junco,0.5517,Cirl Bunting,0.24309999999999998,White-winged Crossbill,0.10519999999999999,True,True,True,1,Dark-eyed Junco,0.5911,Cirl Bunting,0.2437,White-winged Crossbill,0.1185,True,True,True,1,True,0.5911,0.5517,0.5517,1.0,1.0,1.0,OK,,0.9764999999999999,-0.42479999999999996,0.5649769585253457
E2_week_only,European_Starling_48ft.wav,European Starling,European Starling,48ft,4,1,0.25,Gray Fantail,0.052725,Broad-winged Hawk,0.02165,American Robin,0.02,False,False,False,7,Gray Fantail,0.2109,Broad-winged Hawk,0.0866,American Robin,0.08,False,False,False,7,True,0.0338,0.00845,0.0,0.0,0.25,0.25,OK,,0.344325,-0.335875,0.0245407681696072
